Gene,Transcript,Exon
ENSG00000116288,ENST00000497113,ENSE00001935602
ENSG00000116288,ENST00000497113,ENSE00003681534
ENSG00000116288,ENST00000497113,ENSE00003536555
ENSG00000116288,ENST00000497113,ENSE00003484102
ENSG00000116288,ENST00000497113,ENSE00001889169
ENSG00000116288,ENST00000469225,ENSE00001884202
ENSG00000116288,ENST00000469225,ENSE00003584479
ENSG00000116288,ENST00000469225,ENSE00003499981
ENSG00000116288,ENST00000469225,ENSE00002898274
ENSG00000116288,ENST00000469225,ENSE00001953926
ENSG00000187288,ENST00000383817,ENSE00003729295
ENSG00000187288,ENST00000383817,ENSE00003727710
ENSG00000187288,ENST00000383817,ENSE00001077439
ENSG00000187288,ENST00000383817,ENSE00003617021
ENSG00000187288,ENST00000383817,ENSE00001687827
ENSG00000187288,ENST00000383817,ENSE00001672240
ENSG00000187288,ENST00000618572,ENSE00001833026
ENSG00000187288,ENST00000618572,ENSE00003723648
ENSG00000187288,ENST00000618572,ENSE00001077439
ENSG00000187288,ENST00000618572,ENSE00001637788
ENSG00000187288,ENST00000618572,ENSE00003617021
ENSG00000187288,ENST00000618572,ENSE00001687827
ENSG00000187288,ENST00000618572,ENSE00001672240
ENSG00000187288,ENST00000430427,ENSE00003910016
ENSG00000187288,ENST00000430427,ENSE00003723648
ENSG00000187288,ENST00000430427,ENSE00001077439
ENSG00000187288,ENST00000430427,ENSE00001637788
ENSG00000187288,ENST00000430427,ENSE00003617021
ENSG00000187288,ENST00000430427,ENSE00001687827
ENSG00000187288,ENST00000430427,ENSE00001647939
ENSG00000187288,ENST00000679265,ENSE00003905031
ENSG00000187288,ENST00000679265,ENSE00003723648
ENSG00000187288,ENST00000679265,ENSE00001077439
ENSG00000187288,ENST00000679265,ENSE00003617021
ENSG00000187288,ENST00000679265,ENSE00001687827
ENSG00000187288,ENST00000679265,ENSE00001647939
ENSG00000187288,ENST00000423850,ENSE00001782985
ENSG00000187288,ENST00000423850,ENSE00003553736
ENSG00000187288,ENST00000423850,ENSE00003677867
ENSG00000187288,ENST00000423850,ENSE00001687827
ENSG00000187288,ENST00000423850,ENSE00001647939
ENSG00000187288,ENST00000336832,ENSE00003901859
ENSG00000187288,ENST00000336832,ENSE00001348213
ENSG00000187288,ENST00000336832,ENSE00003723648
ENSG00000187288,ENST00000336832,ENSE00001077439
ENSG00000187288,ENST00000336832,ENSE00003617021
ENSG00000187288,ENST00000336832,ENSE00001687827
ENSG00000187288,ENST00000336832,ENSE00001647939
ENSG00000187288,ENST00000675828,ENSE00003901859
ENSG00000187288,ENST00000675828,ENSE00003723648
ENSG00000187288,ENST00000675828,ENSE00001077439
ENSG00000187288,ENST00000675828,ENSE00003617021
ENSG00000187288,ENST00000675828,ENSE00001687827
ENSG00000187288,ENST00000675828,ENSE00001647939
ENSG00000187288,ENST00000455015,ENSE00003901962
ENSG00000187288,ENST00000455015,ENSE00001348213
ENSG00000187288,ENST00000455015,ENSE00003553736
ENSG00000187288,ENST00000455015,ENSE00003677867
ENSG00000187288,ENST00000455015,ENSE00001687827
ENSG00000187288,ENST00000455015,ENSE00001647939
ENSG00000187288,ENST00000443115,ENSE00001608707
ENSG00000187288,ENST00000443115,ENSE00001077439
ENSG00000187288,ENST00000443115,ENSE00001598340
ENSG00000187288,ENST00000487454,ENSE00001833026
ENSG00000187288,ENST00000487454,ENSE00001932618
ENSG00000143147,ENST00000367838,ENSE00001445728
ENSG00000143147,ENST00000367838,ENSE00001445727
ENSG00000143147,ENST00000367838,ENSE00001445726
ENSG00000143147,ENST00000367838,ENSE00003657610
ENSG00000143147,ENST00000367838,ENSE00003674159
ENSG00000143147,ENST00000367838,ENSE00001193896
ENSG00000143147,ENST00000367838,ENSE00001264313
ENSG00000143147,ENST00000367838,ENSE00001445724
ENSG00000143147,ENST00000478868,ENSE00001822278
ENSG00000143147,ENST00000478868,ENSE00001913900
ENSG00000143147,ENST00000367836,ENSE00001445721
ENSG00000143147,ENST00000367836,ENSE00003586646
ENSG00000143147,ENST00000367836,ENSE00003520921
ENSG00000143147,ENST00000367836,ENSE00001193896
ENSG00000143147,ENST00000367836,ENSE00001264313
ENSG00000143147,ENST00000367836,ENSE00001445718
ENSG00000143147,ENST00000367835,ENSE00001445717
ENSG00000143147,ENST00000367835,ENSE00001445726
ENSG00000143147,ENST00000367835,ENSE00003657610
ENSG00000143147,ENST00000367835,ENSE00003674159
ENSG00000143147,ENST00000367835,ENSE00001193896
ENSG00000143147,ENST00000367835,ENSE00001264313
ENSG00000143147,ENST00000367835,ENSE00001445716
ENSG00000143147,ENST00000493800,ENSE00001812066
ENSG00000143147,ENST00000493800,ENSE00003636442
ENSG00000143147,ENST00000493800,ENSE00001820009
ENSG00000143147,ENST00000485232,ENSE00001951486
ENSG00000143147,ENST00000485232,ENSE00001445727
ENSG00000143147,ENST00000485232,ENSE00001856762
ENSG00000143147,ENST00000546300,ENSE00002271884
ENSG00000143147,ENST00000546300,ENSE00003674159
ENSG00000143147,ENST00000546300,ENSE00001193896
ENSG00000143147,ENST00000546300,ENSE00001264313
ENSG00000143147,ENST00000546300,ENSE00001334112
ENSG00000143147,ENST00000271357,ENSE00003712905
ENSG00000143147,ENST00000271357,ENSE00003575832
ENSG00000143147,ENST00000271357,ENSE00003674159
ENSG00000143147,ENST00000271357,ENSE00001193896
ENSG00000143147,ENST00000271357,ENSE00001264313
ENSG00000143147,ENST00000271357,ENSE00001334112
ENSG00000143147,ENST00000539777,ENSE00002270088
ENSG00000143147,ENST00000539777,ENSE00003674159
ENSG00000143147,ENST00000539777,ENSE00001193896
ENSG00000143147,ENST00000539777,ENSE00001264313
ENSG00000143147,ENST00000539777,ENSE00001334112
ENSG00000143147,ENST00000537209,ENSE00001597203
ENSG00000143147,ENST00000537209,ENSE00003582336
ENSG00000143147,ENST00000537209,ENSE00003575832
ENSG00000143147,ENST00000537209,ENSE00003674159
ENSG00000143147,ENST00000537209,ENSE00001193896
ENSG00000143147,ENST00000537209,ENSE00001264313
ENSG00000143147,ENST00000537209,ENSE00001334112
ENSG00000143147,ENST00000682931,ENSE00003919383
ENSG00000143147,ENST00000682931,ENSE00003657610
ENSG00000143147,ENST00000682931,ENSE00003674159
ENSG00000143147,ENST00000682931,ENSE00001193896
ENSG00000143147,ENST00000682931,ENSE00001264313
ENSG00000143147,ENST00000682931,ENSE00003916179
ENSG00000153563,ENST00000352580,ENSE00001952296
ENSG00000153563,ENST00000352580,ENSE00001220182
ENSG00000153563,ENST00000352580,ENSE00001011446
ENSG00000153563,ENST00000352580,ENSE00001011445
ENSG00000153563,ENST00000352580,ENSE00001843887
ENSG00000153563,ENST00000283635,ENSE00001897263
ENSG00000153563,ENST00000283635,ENSE00001220182
ENSG00000153563,ENST00000283635,ENSE00001011446
ENSG00000153563,ENST00000283635,ENSE00001011450
ENSG00000153563,ENST00000283635,ENSE00001011445
ENSG00000153563,ENST00000283635,ENSE00001843887
ENSG00000153563,ENST00000409511,ENSE00001588387
ENSG00000153563,ENST00000409511,ENSE00001588576
ENSG00000153563,ENST00000409511,ENSE00001588308
ENSG00000153563,ENST00000409511,ENSE00001587142
ENSG00000153563,ENST00000409511,ENSE00001220182
ENSG00000153563,ENST00000409511,ENSE00001011446
ENSG00000153563,ENST00000409511,ENSE00001011450
ENSG00000153563,ENST00000409511,ENSE00001011445
ENSG00000153563,ENST00000409511,ENSE00001587867
ENSG00000153563,ENST00000699436,ENSE00003976572
ENSG00000153563,ENST00000699436,ENSE00003976570
ENSG00000153563,ENST00000699436,ENSE00003996051
ENSG00000153563,ENST00000699436,ENSE00003996050
ENSG00000153563,ENST00000699436,ENSE00003996049
ENSG00000153563,ENST00000699436,ENSE00003976567
ENSG00000153563,ENST00000699437,ENSE00003976569
ENSG00000153563,ENST00000699437,ENSE00001588308
ENSG00000153563,ENST00000699437,ENSE00003996049
ENSG00000153563,ENST00000699437,ENSE00003976567
ENSG00000153563,ENST00000699438,ENSE00003976568
ENSG00000153563,ENST00000699438,ENSE00003976571
ENSG00000153563,ENST00000699439,ENSE00003976566
ENSG00000153563,ENST00000699439,ENSE00001588308
ENSG00000153563,ENST00000699439,ENSE00001587142
ENSG00000153563,ENST00000699439,ENSE00001220182
ENSG00000153563,ENST00000699439,ENSE00001011446
ENSG00000153563,ENST00000699439,ENSE00001011445
ENSG00000153563,ENST00000699439,ENSE00003976573
ENSG00000153563,ENST00000409781,ENSE00001588979
ENSG00000153563,ENST00000409781,ENSE00001220182
ENSG00000153563,ENST00000409781,ENSE00001011450
ENSG00000153563,ENST00000409781,ENSE00001011445
ENSG00000153563,ENST00000409781,ENSE00001581290
ENSG00000251322,ENST00000692848,ENSE00003896290
ENSG00000251322,ENST00000692848,ENSE00003788321
ENSG00000251322,ENST00000692848,ENSE00003784958
ENSG00000251322,ENST00000692848,ENSE00003791507
ENSG00000251322,ENST00000692848,ENSE00003790011
ENSG00000251322,ENST00000692848,ENSE00003791551
ENSG00000251322,ENST00000692848,ENSE00003788555
ENSG00000251322,ENST00000692848,ENSE00003787975
ENSG00000251322,ENST00000692848,ENSE00003784166
ENSG00000251322,ENST00000692848,ENSE00003788781
ENSG00000251322,ENST00000414786,ENSE00001777847
ENSG00000251322,ENST00000414786,ENSE00002450363
ENSG00000251322,ENST00000414786,ENSE00002442067
ENSG00000251322,ENST00000414786,ENSE00002461344
ENSG00000251322,ENST00000414786,ENSE00002453793
ENSG00000251322,ENST00000414786,ENSE00002459009
ENSG00000251322,ENST00000414786,ENSE00002500470
ENSG00000251322,ENST00000414786,ENSE00002495482
ENSG00000251322,ENST00000414786,ENSE00002456922
ENSG00000251322,ENST00000414786,ENSE00002320209
ENSG00000251322,ENST00000414786,ENSE00001776420
ENSG00000251322,ENST00000414786,ENSE00002473031
ENSG00000251322,ENST00000414786,ENSE00002431878
ENSG00000251322,ENST00000414786,ENSE00002471807
ENSG00000251322,ENST00000414786,ENSE00002491240
ENSG00000251322,ENST00000414786,ENSE00002451192
ENSG00000251322,ENST00000414786,ENSE00002480565
ENSG00000251322,ENST00000414786,ENSE00002214851
ENSG00000251322,ENST00000414786,ENSE00002509222
ENSG00000251322,ENST00000414786,ENSE00002512701
ENSG00000251322,ENST00000414786,ENSE00002516660
ENSG00000251322,ENST00000414786,ENSE00001700215
ENSG00000251322,ENST00000414786,ENSE00001669600
ENSG00000251322,ENST00000673971,ENSE00003896290
ENSG00000251322,ENST00000673971,ENSE00003788321
ENSG00000251322,ENST00000673971,ENSE00003784958
ENSG00000251322,ENST00000673971,ENSE00003791507
ENSG00000251322,ENST00000673971,ENSE00003790011
ENSG00000251322,ENST00000673971,ENSE00003791551
ENSG00000251322,ENST00000673971,ENSE00003788555
ENSG00000251322,ENST00000673971,ENSE00003787975
ENSG00000251322,ENST00000673971,ENSE00003784166
ENSG00000251322,ENST00000673971,ENSE00003788781
ENSG00000251322,ENST00000673971,ENSE00003788618
ENSG00000251322,ENST00000673971,ENSE00003784999
ENSG00000251322,ENST00000673971,ENSE00003787315
ENSG00000251322,ENST00000673971,ENSE00003785033
ENSG00000251322,ENST00000673971,ENSE00003788381
ENSG00000251322,ENST00000673971,ENSE00003790927
ENSG00000251322,ENST00000673971,ENSE00003897924
ENSG00000251322,ENST00000673971,ENSE00002214851
ENSG00000251322,ENST00000673971,ENSE00002509222
ENSG00000251322,ENST00000673971,ENSE00002512701
ENSG00000251322,ENST00000673971,ENSE00002516660
ENSG00000251322,ENST00000673971,ENSE00001700215
ENSG00000251322,ENST00000673971,ENSE00001669600
ENSG00000251322,ENST00000262795,ENSE00003897856
ENSG00000251322,ENST00000262795,ENSE00002442067
ENSG00000251322,ENST00000262795,ENSE00003896859
ENSG00000251322,ENST00000262795,ENSE00003790011
ENSG00000251322,ENST00000262795,ENSE00003791551
ENSG00000251322,ENST00000262795,ENSE00003788555
ENSG00000251322,ENST00000262795,ENSE00003787975
ENSG00000251322,ENST00000262795,ENSE00003784166
ENSG00000251322,ENST00000262795,ENSE00003788781
ENSG00000251322,ENST00000262795,ENSE00003788618
ENSG00000251322,ENST00000262795,ENSE00003784999
ENSG00000251322,ENST00000262795,ENSE00003787315
ENSG00000251322,ENST00000262795,ENSE00003785033
ENSG00000251322,ENST00000262795,ENSE00003788381
ENSG00000251322,ENST00000262795,ENSE00003790927
ENSG00000251322,ENST00000262795,ENSE00003788224
ENSG00000251322,ENST00000262795,ENSE00003787600
ENSG00000251322,ENST00000262795,ENSE00003786440
ENSG00000251322,ENST00000262795,ENSE00003789193
ENSG00000251322,ENST00000262795,ENSE00003784631
ENSG00000251322,ENST00000262795,ENSE00003885988
ENSG00000251322,ENST00000262795,ENSE00003854077
ENSG00000251322,ENST00000691768,ENSE00003925367
ENSG00000251322,ENST00000691768,ENSE00002442067
ENSG00000251322,ENST00000691768,ENSE00002461344
ENSG00000251322,ENST00000691768,ENSE00002453793
ENSG00000251322,ENST00000691768,ENSE00002459009
ENSG00000251322,ENST00000691768,ENSE00002500470
ENSG00000251322,ENST00000691768,ENSE00002495482
ENSG00000251322,ENST00000691768,ENSE00002456922
ENSG00000251322,ENST00000691768,ENSE00003930585
ENSG00000251322,ENST00000673995,ENSE00003788618
ENSG00000251322,ENST00000673995,ENSE00003896397
ENSG00000251322,ENST00000673995,ENSE00002473031
ENSG00000251322,ENST00000673995,ENSE00003897555
ENSG00000251322,ENST00000445220,ENSE00003931062
ENSG00000251322,ENST00000445220,ENSE00003784999
ENSG00000251322,ENST00000445220,ENSE00003787315
ENSG00000251322,ENST00000445220,ENSE00003785033
ENSG00000251322,ENST00000445220,ENSE00003788381
ENSG00000251322,ENST00000445220,ENSE00003790927
ENSG00000251322,ENST00000445220,ENSE00003788224
ENSG00000251322,ENST00000445220,ENSE00003787600
ENSG00000251322,ENST00000445220,ENSE00003786440
ENSG00000251322,ENST00000445220,ENSE00003789193
ENSG00000251322,ENST00000445220,ENSE00003784631
ENSG00000251322,ENST00000445220,ENSE00003885988
ENSG00000251322,ENST00000445220,ENSE00003854077
ENSG00000251322,ENST00000673838,ENSE00003896528
ENSG00000251322,ENST00000673838,ENSE00002473031
ENSG00000251322,ENST00000673838,ENSE00003897539
ENSG00000251322,ENST00000674010,ENSE00003896709
ENSG00000251322,ENST00000674010,ENSE00002473031
ENSG00000251322,ENST00000674010,ENSE00003897539
ENSG00000251322,ENST00000674145,ENSE00003896506
ENSG00000251322,ENST00000674145,ENSE00003897539
ENSG00000251322,ENST00000664402,ENSE00003883159
ENSG00000251322,ENST00000664402,ENSE00003787600
ENSG00000251322,ENST00000664402,ENSE00003786440
ENSG00000251322,ENST00000664402,ENSE00003789193
ENSG00000251322,ENST00000664402,ENSE00003784631
ENSG00000251322,ENST00000664402,ENSE00003885988
ENSG00000251322,ENST00000664402,ENSE00003854077
ENSG00000251322,ENST00000659388,ENSE00003873528
ENSG00000251322,ENST00000659388,ENSE00003872206
ENSG00000106633,ENST00000673284,ENSE00001362239
ENSG00000106633,ENST00000673284,ENSE00000680812
ENSG00000106633,ENST00000673284,ENSE00000832580
ENSG00000106633,ENST00000673284,ENSE00000680809
ENSG00000106633,ENST00000673284,ENSE00000680807
ENSG00000106633,ENST00000673284,ENSE00000832577
ENSG00000106633,ENST00000673284,ENSE00000832576
ENSG00000106633,ENST00000673284,ENSE00003605854
ENSG00000106633,ENST00000673284,ENSE00000832574
ENSG00000106633,ENST00000673284,ENSE00003895799
ENSG00000106633,ENST00000673284,ENSE00003891363
ENSG00000106633,ENST00000672743,ENSE00003891755
ENSG00000106633,ENST00000672743,ENSE00003894670
ENSG00000106633,ENST00000672743,ENSE00003892398
ENSG00000106633,ENST00000672743,ENSE00003890122
ENSG00000106633,ENST00000459642,ENSE00001845679
ENSG00000106633,ENST00000459642,ENSE00001957151
ENSG00000106633,ENST00000336642,ENSE00001741995
ENSG00000106633,ENST00000336642,ENSE00000832574
ENSG00000106633,ENST00000336642,ENSE00001689304
ENSG00000106633,ENST00000345378,ENSE00001847771
ENSG00000106633,ENST00000345378,ENSE00000680812
ENSG00000106633,ENST00000345378,ENSE00000832580
ENSG00000106633,ENST00000345378,ENSE00000680809
ENSG00000106633,ENST00000345378,ENSE00000680807
ENSG00000106633,ENST00000345378,ENSE00000832577
ENSG00000106633,ENST00000345378,ENSE00000832576
ENSG00000106633,ENST00000345378,ENSE00003605854
ENSG00000106633,ENST00000345378,ENSE00000832574
ENSG00000106633,ENST00000345378,ENSE00001689304
ENSG00000106633,ENST00000403799,ENSE00001362239
ENSG00000106633,ENST00000403799,ENSE00000680812
ENSG00000106633,ENST00000403799,ENSE00000832580
ENSG00000106633,ENST00000403799,ENSE00000680809
ENSG00000106633,ENST00000403799,ENSE00000680807
ENSG00000106633,ENST00000403799,ENSE00000832577
ENSG00000106633,ENST00000403799,ENSE00000832576
ENSG00000106633,ENST00000403799,ENSE00003605854
ENSG00000106633,ENST00000403799,ENSE00000832574
ENSG00000106633,ENST00000403799,ENSE00001689304
ENSG00000106633,ENST00000395796,ENSE00001915715
ENSG00000106633,ENST00000395796,ENSE00001522887
ENSG00000106633,ENST00000395796,ENSE00003918704
ENSG00000106633,ENST00000395796,ENSE00003919328
ENSG00000106633,ENST00000395796,ENSE00003917534
ENSG00000106633,ENST00000395796,ENSE00003921445
ENSG00000106633,ENST00000395796,ENSE00003918725
ENSG00000106633,ENST00000395796,ENSE00003922178
ENSG00000106633,ENST00000395796,ENSE00003627948
ENSG00000106633,ENST00000395796,ENSE00003894670
ENSG00000106633,ENST00000395796,ENSE00001860861
ENSG00000106633,ENST00000616242,ENSE00001362239
ENSG00000106633,ENST00000616242,ENSE00000680812
ENSG00000106633,ENST00000616242,ENSE00000832580
ENSG00000106633,ENST00000616242,ENSE00000680809
ENSG00000106633,ENST00000616242,ENSE00000680807
ENSG00000106633,ENST00000616242,ENSE00000832577
ENSG00000106633,ENST00000616242,ENSE00003889934
ENSG00000106633,ENST00000616242,ENSE00003919211
ENSG00000106633,ENST00000616242,ENSE00003894670
ENSG00000106633,ENST00000616242,ENSE00003716725
ENSG00000106633,ENST00000683378,ENSE00003920110
ENSG00000106633,ENST00000683378,ENSE00003894670
ENSG00000106633,ENST00000683378,ENSE00003920782
ENSG00000106633,ENST00000671824,ENSE00001362239
ENSG00000106633,ENST00000671824,ENSE00000680812
ENSG00000106633,ENST00000671824,ENSE00000832580
ENSG00000106633,ENST00000671824,ENSE00000680809
ENSG00000106633,ENST00000671824,ENSE00000680807
ENSG00000106633,ENST00000671824,ENSE00000832577
ENSG00000106633,ENST00000671824,ENSE00003889934
ENSG00000106633,ENST00000671824,ENSE00003892825
ENSG00000106633,ENST00000671824,ENSE00003605854
ENSG00000106633,ENST00000671824,ENSE00000832574
ENSG00000106633,ENST00000671824,ENSE00001848990
ENSG00000106633,ENST00000437084,ENSE00001626115
ENSG00000106633,ENST00000437084,ENSE00000680812
ENSG00000106633,ENST00000437084,ENSE00000832580
ENSG00000106633,ENST00000437084,ENSE00001770906
ENSG00000106633,ENST00000437084,ENSE00000680807
ENSG00000106633,ENST00000437084,ENSE00000832577
ENSG00000106633,ENST00000437084,ENSE00000832576
ENSG00000106633,ENST00000437084,ENSE00003605854
ENSG00000106633,ENST00000437084,ENSE00000832574
ENSG00000106633,ENST00000437084,ENSE00001654004
ENSG00000106633,ENST00000473353,ENSE00001863410
ENSG00000106633,ENST00000473353,ENSE00003627948
ENSG00000106633,ENST00000473353,ENSE00001953919
ENSG00000106633,ENST00000682635,ENSE00003917244
ENSG00000106633,ENST00000682635,ENSE00003918704
ENSG00000106633,ENST00000682635,ENSE00003919328
ENSG00000106633,ENST00000682635,ENSE00003917534
ENSG00000106633,ENST00000682635,ENSE00003921445
ENSG00000106633,ENST00000682635,ENSE00003920826
ENSG00000106633,ENST00000476008,ENSE00001894686
ENSG00000106633,ENST00000476008,ENSE00001866564
ENSG00000169976,ENST00000367569,ENSE00002049869
ENSG00000166603,ENST00000299766,ENSE00001104613
ENSG00000166147,ENST00000316623,ENSE00003899411
ENSG00000166147,ENST00000316623,ENSE00002704173
ENSG00000166147,ENST00000316623,ENSE00001761744
ENSG00000166147,ENST00000316623,ENSE00001729100
ENSG00000166147,ENST00000316623,ENSE00001737946
ENSG00000166147,ENST00000316623,ENSE00001783191
ENSG00000166147,ENST00000316623,ENSE00001764592
ENSG00000166147,ENST00000316623,ENSE00001793339
ENSG00000166147,ENST00000316623,ENSE00001771562
ENSG00000166147,ENST00000316623,ENSE00001744589
ENSG00000166147,ENST00000316623,ENSE00001699841
ENSG00000166147,ENST00000316623,ENSE00001599991
ENSG00000166147,ENST00000316623,ENSE00001788059
ENSG00000166147,ENST00000316623,ENSE00001675795
ENSG00000166147,ENST00000316623,ENSE00001666782
